season,game_pk,at_bat_index,original_runner_id,inning,half,batting_score_diff,outs,expected_future_pa,future_defensive_half_innings
2022,662781,2,660162,1,top,0,1,4.0,10
2022,662891,54,656541,7,bottom,0,1,1.0,2
2022,663024,23,623993,4,top,0,1,2.0,5
2022,663085,37,663647,5,top,2,0,2.0,5
2022,662683,66,621550,9,top,-2,0,0.0,0
2022,663133,50,578428,7,top,1,0,1.0,3
2022,663026,31,602104,5,top,-2,0,2.0,5
2021,633850,13,605244,2,top,1,1,3.0,8
2021,633889,72,519048,9,bottom,-2,0,0.0,0
2021,634001,36,467092,5,top,-2,0,2.0,4
2021,634047,12,621311,2,bottom,0,1,3.0,7
2021,634130,17,645302,3,top,0,2,2.0,7
2021,634148,24,656582,3,bottom,0,0,4.0,9
2021,634148,26,596115,3,bottom,0,2,3.0,9
2021,634148,49,663697,7,top,0,2,2.0,6
2021,634153,52,596103,7,bottom,0,2,1.0,2
2021,634174,54,571657,7,top,-3,2,1.0,2
2021,634223,36,624413,5,top,-1,1,2.0,5
2021,634245,66,542583,8,bottom,1,0,1.0,1
2021,633959,23,642086,3,bottom,2,1,3.0,6
2021,633990,28,670764,4,bottom,0,1,2.0,5
2021,634001,19,670032,2,bottom,0,1,3.0,7
2021,634001,11,408234,2,top,-2,0,4.0,7
2021,634033,2,641796,1,top,0,1,3.0,8
2021,634148,14,602074,2,bottom,2,1,4.0,10
2021,634153,30,518586,5,top,0,0,2.0,4
2021,634174,31,664789,4,bottom,0,1,2.0,5
2021,634063,23,642086,4,top,0,1,3.0,6
2025,776379,44,805779,5,bottom,-1,1,2.0,4
2025,776381,43,595777,5,bottom,-1,2,1.0,4
2025,776416,10,691026,2,bottom,0,0,3.0,7
2025,776421,11,682177,2,top,0,2,3.0,8
2025,776421,54,682657,7,top,1,2,1.0,3
2025,776470,13,575929,2,bottom,0,1,3.0,7
2025,776475,53,666158,6,bottom,-2,1,1.0,3
2025,776521,7,682177,1,bottom,0,2,3.0,8
2025,776521,3,663728,1,top,0,2,3.0,9
2025,776521,19,677594,3,top,0,2,2.0,7
2025,776528,52,686681,7,bottom,0,2,0.0,2
2025,776585,7,665742,1,bottom,0,2,4.0,8
2025,776585,79,516782,9,bottom,0,0,0.0,0
2025,776664,53,700250,8,top,3,1,1.0,3
2025,776678,3,607043,1,top,0,2,4.0,9
2025,776701,10,682988,2,top,0,1,4.0,7
2025,776701,66,680728,8,top,-1,0,1.0,1
2025,776733,10,669236,2,top,0,2,3.0,8
2025,776585,33,664056,5,top,0,0,2.0,5
2025,776776,52,676116,8,bottom,-1,1,0.0,1
2025,776701,57,682653,7,bottom,-3,0,1.0,2
2025,776381,2,663538,1,top,0,1,4.0,9
2021,633070,13,650490,2,bottom,0,0,3.0,7
2021,633076,57,543543,8,top,0,2,0.0,2
2021,633163,57,543939,7,bottom,1,0,1.0,2
2021,633198,31,656185,5,top,2,0,2.0,4
2021,633221,16,641645,2,bottom,2,2,2.0,7
2021,633222,62,547379,8,top,1,2,0.0,2
2021,633233,2,500743,1,top,0,1,3.0,8
2021,633401,4,643393,1,bottom,0,0,6.0,11
2021,633401,47,656305,6,bottom,-2,0,3.0,6
2021,633198,20,592669,3,bottom,-1,0,2.0,6
2024,746318,17,608369,3,top,1,2,2.0,6
2024,746342,64,680474,8,top,2,2,0.0,2
2024,746439,11,641658,2,top,0,2,3.0,8
2024,746495,47,669911,5,bottom,-1,1,2.0,4
2024,746501,19,607732,3,bottom,-2,0,2.0,6
2024,746544,40,682829,5,top,0,1,2.0,5
2024,746630,58,682177,7,bottom,0,0,1.0,2
2024,746327,12,676369,2,bottom,1,1,3.0,7
2024,746342,25,670541,3,bottom,0,0,2.0,6
2024,746439,57,690993,7,bottom,2,1,1.0,2
2024,746495,30,669911,3,bottom,-1,0,3.0,6
2024,746544,55,666181,7,top,-1,1,2.0,3
2024,746622,13,686823,2,bottom,-1,1,3.0,7
2024,746638,40,677587,4,bottom,-1,0,2.0,5
2024,746442,8,690993,1,bottom,-3,1,3.0,8
2024,746622,22,665926,3,bottom,0,1,2.0,6
2023,716528,23,500743,3,bottom,1,1,2.0,6
2023,716543,63,467793,9,bottom,0,1,1.0,2
2023,716734,31,663527,4,top,0,1,2.0,6
2023,716736,17,665506,3,top,-1,1,3.0,7
2023,716736,7,642715,1,bottom,1,2,3.0,8
2023,716736,57,680911,7,bottom,-2,0,1.0,2
2023,716772,44,621043,7,top,-1,1,1.0,3
2023,716784,39,664702,6,top,-2,0,2.0,5
2023,716874,30,543807,4,top,-1,2,1.0,5
2023,716493,55,543228,6,bottom,-3,2,2.0,3
2023,716678,62,643565,9,bottom,-1,1,0.0,0
2023,716736,76,592192,9,bottom,-2,1,0.0,0
2023,716784,18,456781,3,bottom,0,0,3.0,7
2023,716735,9,650402,2,top,-1,0,3.0,8
2021,632199,61,594809,9,bottom,0,2,0.0,1
2021,632276,57,596115,7,top,-1,2,1.0,3
2021,632286,10,605361,2,top,1,0,4.0,8
2021,632325,64,592518,7,bottom,-1,2,1.0,2
2021,632326,65,668731,8,bottom,-2,2,0.0,1
2021,632326,21,643217,3,top,1,1,3.0,7
2021,632376,10,605131,2,top,1,0,4.0,9
2021,632501,44,660294,5,bottom,-3,1,2.0,4
2021,632516,37,663886,6,top,-2,1,1.0,3
2021,632516,46,621011,7,top,-2,1,1.0,2
2021,632524,39,572233,6,top,0,0,1.0,4
2021,632554,12,660688,2,top,1,0,3.0,8
2021,632661,81,573131,9,bottom,-3,2,0.0,0
2021,632777,49,622534,7,top,0,2,1.0,3
2021,632189,66,643446,8,bottom,0,1,0.0,0
2021,632276,2,663898,1,top,0,1,4.0,9
2021,632493,11,593934,2,bottom,0,0,2.0,5
2021,632493,52,680911,7,top,-3,1,0.0,0
2021,632554,27,628450,4,top,2,0,3.0,6
2021,632661,5,573131,1,bottom,0,1,4.0,8
2021,632626,61,500743,8,bottom,-1,0,0.0,1
2021,632661,4,573131,1,bottom,0,0,4.0,8
2021,633847,61,669221,8,top,-1,1,0.0,1
2021,633865,20,621566,3,top,3,1,3.0,7
2021,633942,4,514888,1,bottom,0,0,3.0,8
2021,633967,48,570481,6,bottom,-3,0,1.0,3
2021,633967,56,668804,7,bottom,-3,2,1.0,2
2021,633985,9,656305,2,top,1,0,3.0,7
2021,634044,3,542583,1,top,0,2,3.0,9
2021,634122,72,605131,9,bottom,-1,1,0.0,0
2021,634189,66,592626,9,top,-1,1,0.0,0
2021,634201,37,624415,5,top,-1,0,1.0,4
2021,634235,63,643217,8,bottom,-3,2,0.0,1
2021,634008,18,488726,3,top,1,2,4.0,8
2021,634008,47,663656,6,top,-3,2,2.0,5
2021,634122,47,642423,6,top,1,1,1.0,4
2021,634189,59,575929,8,top,-1,1,0.0,1
2021,634235,34,593643,5,bottom,-1,1,2.0,4
2021,634008,33,643396,4,bottom,2,2,2.0,6
2021,634082,66,571745,9,bottom,-3,1,0.0,0
2024,745712,25,665742,3,bottom,1,0,3.0,6
2024,745779,63,578428,8,bottom,3,1,0.0,1
2024,745912,15,641598,3,top,0,2,2.0,6
2024,745924,24,669257,4,top,0,1,3.0,6
2024,745935,65,679032,9,top,3,1,0.0,1
2024,745969,15,663368,2,bottom,2,2,4.0,7
2024,745993,27,656555,4,bottom,2,1,2.0,5
2024,746038,13,681146,2,bottom,-2,1,4.0,7
2024,745962,14,687401,2,bottom,0,0,3.0,7
2024,745969,14,663368,2,bottom,2,1,4.0,7
2024,745872,1,680757,1,top,0,0,4.0,9
2025,776400,20,671056,4,top,0,1,2.0,5
2025,776423,43,641355,5,bottom,1,2,1.0,4
2025,776454,16,500743,3,top,0,2,3.0,7
2025,776471,5,668930,1,bottom,0,0,3.0,8
2025,776503,70,663647,9,bottom,-2,1,0.0,0
2025,776529,26,665862,4,top,1,2,3.0,8
2025,776555,53,571657,7,top,0,0,1.0,2
2025,776654,35,641857,4,bottom,1,1,2.0,5
2025,776454,39,702616,5,bottom,0,1,1.0,4
2025,776471,70,642215,9,top,-3,2,0.0,0
2025,776522,44,664761,6,bottom,1,1,1.0,3
2025,776523,52,669743,7,bottom,-3,1,1.0,2
2025,776654,3,608324,1,top,0,2,5.0,9
2025,776454,21,702616,3,bottom,0,2,2.0,6
2025,776624,47,645277,6,bottom,-2,2,1.0,3
2022,663030,62,642708,8,bottom,0,2,1.0,2
2022,663056,4,664702,1,bottom,0,0,3.0,8
2022,663077,42,665926,5,bottom,2,2,1.0,4
2022,663116,4,457705,1,top,1,2,4.0,11
2022,663128,47,669016,7,top,0,2,0.0,2
2022,663259,48,542583,7,bottom,1,0,1.0,2
2022,663263,3,595879,1,top,0,2,4.0,9
2022,663272,21,672640,3,top,1,2,3.0,7
2022,663331,43,682985,5,top,-2,1,2.0,4
2022,663372,29,621493,4,bottom,-1,1,3.0,7
2022,663372,69,621043,9,top,2,2,1.0,3
2022,663077,28,665926,4,bottom,0,0,2.0,5
2022,663162,8,673548,1,bottom,-1,1,3.0,8
2022,663282,18,527038,3,top,2,2,3.0,7
2022,663327,1,660670,1,top,0,0,4.0,8
2022,663393,17,605141,3,top,0,2,2.0,6
2022,663128,36,681082,6,top,-1,0,1.0,3
2022,663162,1,605141,1,top,0,0,4.0,9
2022,663226,33,669394,5,top,0,1,3.0,6
2022,663293,40,642727,5,bottom,-1,0,2.0,4
2022,663327,13,645277,2,top,-2,1,3.0,7
2022,663342,1,663697,1,top,0,0,5.0,12
2022,663372,25,650333,4,top,1,1,3.0,8
2022,663372,9,650333,2,top,1,1,4.0,10
2021,634576,59,502054,7,bottom,1,0,0.0,2
2021,634599,1,656775,1,top,0,0,3.0,8
2022,661057,63,668939,7,bottom,1,2,0.0,2
2022,661059,3,572228,1,top,0,2,3.0,9
2022,661166,27,592669,4,bottom,-1,0,2.0,5
2022,661175,5,592885,1,bottom,0,0,3.0,8
2022,661226,2,502671,1,top,0,1,4.0,8
2022,661226,31,657557,4,top,0,1,2.0,5
2022,661271,56,543305,8,bottom,-2,1,0.0,1
2022,661271,30,676694,5,top,0,2,2.0,5
2022,661335,56,572816,8,top,2,2,0.0,2
2021,634594,56,596056,7,top,1,1,1.0,3
2021,634594,53,542932,6,bottom,-1,2,1.0,3
2022,661057,7,656775,1,bottom,-1,1,3.0,8
2022,661226,15,657557,2,top,-3,1,3.0,7
2022,661264,45,605170,5,bottom,3,1,1.0,4
2024,746609,26,676632,4,top,3,0,2.0,6
2024,746700,56,682829,7,bottom,1,2,1.0,2
2024,746749,46,643446,6,top,3,1,1.0,4
2024,746807,56,677951,8,top,-1,1,0.0,2
2024,746823,53,682928,6,top,1,2,1.0,3
2024,746847,66,641355,9,bottom,-3,2,0.0,0
2024,746847,21,621020,3,bottom,-1,1,2.0,6
2024,746847,16,650489,3,top,0,1,2.0,7
2024,746974,52,677587,8,top,2,1,1.0,2
2024,747091,18,606115,2,bottom,-3,1,3.0,7
2024,747144,67,672695,8,bottom,3,1,0.0,1
2024,746657,62,650559,9,top,2,1,0.0,1
2024,746807,16,670032,2,bottom,1,2,2.0,7
2024,746807,10,624428,2,top,1,2,3.0,8
2024,746840,13,621020,2,bottom,3,0,3.0,7
2024,746651,2,663527,1,top,0,1,3.0,8
2024,746657,8,663697,1,bottom,-1,2,3.0,8
2023,718064,5,630105,1,top,2,2,4.0,9
2023,718105,45,664774,6,bottom,-1,0,1.0,3
2023,718181,80,663586,9,top,1,2,0.0,1
2023,718181,64,518595,7,top,1,2,1.0,3
2023,718198,61,641584,8,top,0,0,0.0,2
2023,718210,44,666139,6,top,0,2,2.0,3
2023,718218,58,683734,8,top,-2,2,0.0,2
2023,718289,63,641355,8,bottom,-1,0,0.0,1
2023,718289,34,670223,4,bottom,-1,1,2.0,5
2023,718289,27,650559,4,top,2,0,2.0,5
2023,717965,4,592885,1,top,2,1,3.0,8
2023,718027,4,663886,1,top,2,1,4.0,9
2023,718064,30,657041,4,bottom,-3,0,2.0,5
2023,718218,43,683734,6,top,-2,2,1.0,4
2023,718358,4,453568,1,bottom,0,0,4.0,8
2023,718108,25,570731,4,top,2,1,2.0,5
2023,718181,45,663586,5,top,1,1,2.0,5
2023,718461,52,644374,7,top,0,1,2.0,3
2023,718476,60,672724,8,bottom,0,2,0.0,1
2023,718544,66,663698,9,top,-1,0,0.0,0
2023,718544,28,671218,4,top,2,1,2.0,5
2023,718548,12,669261,2,top,0,1,4.0,9
2023,718558,54,682985,7,bottom,2,2,0.0,2
2023,718558,11,682641,2,top,-1,2,3.0,7
2023,718609,33,607732,5,top,0,1,2.0,6
2023,718624,20,500743,3,top,-2,2,3.0,6
2023,718624,31,681584,4,bottom,2,2,2.0,5
2023,718670,24,592669,3,bottom,2,2,2.0,6
2023,718671,37,672515,4,bottom,-1,0,2.0,5
2023,718740,29,660162,4,top,0,1,3.0,6
2023,718740,16,676801,2,bottom,0,0,4.0,7
2023,718759,60,665489,8,top,-3,0,1.0,1
2024,744854,50,592696,5,bottom,-3,2,2.0,4
2023,718580,47,571771,5,bottom,1,1,1.0,4
2023,718740,72,676801,8,bottom,-3,2,1.0,1
2024,744854,17,608385,2,bottom,0,0,4.0,7
2023,718580,28,571875,4,top,2,0,2.0,5
2024,744854,6,592696,1,bottom,0,1,4.0,8
2022,663279,23,593428,3,bottom,3,1,2.0,6
2022,663411,25,608324,4,top,0,2,3.0,6
2023,716369,68,642086,8,top,-2,2,0.0,1
2023,716395,66,408234,7,bottom,-3,2,1.0,2
2023,716395,58,668670,6,bottom,-3,2,1.0,3
2023,716402,47,656811,7,bottom,1,1,0.0,2
2022,663142,23,571970,3,top,3,1,2.0,7
2022,663220,41,606192,5,top,3,0,2.0,5
2022,663384,5,662139,1,bottom,0,0,4.0,8
2022,663387,5,621493,1,bottom,0,1,3.0,8
2022,663387,62,545358,8,bottom,1,1,0.0,1
2022,663398,61,596115,8,top,1,1,0.0,2
2023,716369,1,682928,1,top,0,0,4.0,8
2023,716369,14,696285,2,top,3,0,3.0,7
2023,716466,28,621466,4,top,-1,1,2.0,5
2022,663254,24,641933,4,top,-1,0,2.0,5
2022,662136,64,542303,8,top,2,1,0.0,2
2022,662136,60,663728,7,bottom,-2,2,1.0,2
2022,662253,60,596103,9,top,-1,0,0.0,2
2022,662259,22,621550,4,top,1,0,2.0,6
2022,662288,37,547379,5,bottom,-2,0,2.0,5
2022,662355,5,657656,1,bottom,0,1,3.0,8
2022,662399,8,543685,2,top,-1,0,4.0,8
2022,662401,2,500743,1,top,0,1,4.0,9
2022,662434,54,592192,7,bottom,0,2,1.0,3
2022,662442,46,592192,6,bottom,2,2,1.0,3
2022,662544,19,592192,2,bottom,2,2,3.0,7
2022,662544,26,624413,3,bottom,2,1,3.0,6
2022,662554,33,642086,4,bottom,0,0,2.0,5
2022,662117,10,669087,2,top,1,1,3.0,8
2022,662275,33,663757,4,bottom,3,1,3.0,5
2022,662288,41,668804,5,bottom,0,2,2.0,5
2022,662337,2,592450,1,top,0,1,5.0,9
2022,662434,3,664761,1,top,1,1,4.0,10
2022,662434,12,516416,2,top,1,2,3.0,9
2022,662455,5,592325,1,bottom,0,0,3.0,8
2022,662554,24,592192,3,bottom,0,0,3.0,6
2022,662079,44,527038,6,bottom,0,1,1.0,3
2022,662213,5,595777,1,bottom,0,1,4.0,8
2022,662288,21,668804,3,bottom,1,2,3.0,7
2022,662355,33,666971,5,top,-2,0,1.0,4
2022,662545,19,592192,2,bottom,-1,0,4.0,7
2022,662253,12,572228,2,bottom,0,1,3.0,8
2024,746976,58,680757,7,top,-1,1,2.0,5
2024,746998,25,673237,4,top,1,2,2.0,6
2024,747010,49,656811,6,bottom,-2,2,1.0,3
2024,747010,56,681297,7,bottom,-2,2,1.0,2
2024,747010,42,592518,6,top,0,1,1.0,4
2024,747187,48,672820,6,top,2,0,2.0,4
2024,747187,13,664983,2,bottom,1,0,3.0,7
2024,747199,53,660821,7,top,-1,1,1.0,2
2024,747217,57,502671,7,top,1,2,1.0,3
2025,776153,79,663647,9,top,3,2,0.0,1
2025,776198,16,656811,2,bottom,0,2,3.0,7
2025,776198,51,694192,7,top,0,2,1.0,3
2025,776234,8,668804,1,bottom,0,2,4.0,8
2025,776360,20,805373,3,bottom,-2,2,2.0,6
2024,746954,2,682985,1,top,0,1,3.0,9
2024,746954,43,690993,7,top,2,1,1.0,3
2024,746994,36,650391,5,bottom,-3,0,2.0,4
2024,746998,30,668939,4,bottom,-2,1,2.0,5
2025,776153,7,592885,1,bottom,0,1,4.0,8
2025,776153,74,686555,8,bottom,-3,1,0.0,1
2025,776198,23,650333,3,bottom,0,0,2.0,6
2025,776257,17,663624,2,bottom,-3,1,3.0,7
2024,747175,11,572233,2,bottom,0,0,4.0,7
2025,777788,34,663697,5,top,2,1,2.0,5
2025,777868,60,578428,8,bottom,-3,0,0.0,1
2025,777926,35,665750,5,bottom,1,2,2.0,6
2025,778027,42,542932,5,bottom,-2,1,3.0,6
2025,778027,30,672275,4,top,3,2,4.0,8
2025,778046,44,682928,6,bottom,-2,2,1.0,3
2025,778046,10,672356,2,top,0,2,3.0,8
2025,778061,25,701762,4,top,2,1,2.0,6
2025,778191,60,663647,8,top,0,2,0.0,1
2025,778200,4,514888,1,bottom,0,0,4.0,8
2025,778201,56,678246,6,top,0,1,1.0,3
2025,777798,17,682663,3,top,-1,1,3.0,6
2025,777945,41,666181,6,bottom,-1,0,1.0,4
2025,778027,25,664023,3,bottom,-2,2,4.0,8
2025,778068,44,682626,5,top,0,1,1.0,4
2025,778102,38,663586,6,top,-1,1,1.0,3
2025,778191,5,663647,1,top,2,2,3.0,8
2025,778200,24,572233,3,bottom,3,1,2.0,6
2025,778200,39,670623,5,bottom,2,1,1.0,4
2025,778201,28,664034,3,bottom,1,2,3.0,6
2025,778201,10,700337,2,top,0,0,3.0,7
2025,777945,23,700337,4,top,1,0,3.0,7
2025,778201,73,700337,8,top,-3,1,0.0,1
2021,632282,71,608336,9,bottom,-2,1,0.0,0
2021,632310,17,657041,2,top,-2,1,3.0,7
2021,632310,24,605137,3,top,-2,0,3.0,6
2021,632324,7,621566,1,bottom,0,2,4.0,8
2021,632324,2,608324,1,top,0,1,4.0,9
2021,632331,55,543068,7,bottom,-1,1,1.0,2
2021,632391,75,596847,9,bottom,-2,2,0.0,0
2021,632391,4,664040,1,bottom,0,0,4.0,8
2021,632391,12,622534,2,bottom,0,0,3.0,7
2021,632410,37,607043,5,top,1,1,2.0,4
2021,632458,26,623912,4,top,-1,2,1.0,5
2021,632458,6,518934,1,bottom,0,1,3.0,8
2021,632459,28,663993,3,bottom,-2,2,2.0,6
2021,632459,3,673357,1,top,1,1,4.0,9
2021,632496,3,650559,1,top,0,2,3.0,8
2021,632506,32,650859,4,top,-3,1,2.0,5
2021,632506,22,547989,3,bottom,1,0,3.0,6
2021,632543,18,621563,3,top,0,1,3.0,6
2021,632543,42,656669,6,top,0,0,2.0,3
2021,632553,44,660634,6,top,3,2,1.0,4
2021,632679,33,506702,5,top,-3,1,1.0,2
2021,632680,55,641658,7,top,-1,2,1.0,2
2021,632706,63,519203,9,top,-3,1,0.0,0
2021,632367,59,642715,7,bottom,0,1,1.0,2
2021,632424,56,670351,7,bottom,-2,1,1.0,2
2021,632458,5,518934,1,bottom,0,0,3.0,8
2021,632585,9,660294,1,bottom,2,1,3.0,8
2021,632585,1,668731,1,top,0,0,3.0,8
2021,632632,60,663993,8,top,-1,1,0.0,1
2021,632632,26,656847,4,top,0,0,2.0,5
2021,632632,68,669256,9,top,-1,0,0.0,0
2021,632679,26,607043,4,bottom,0,1,1.0,3
2021,632698,25,666185,4,top,1,1,2.0,6
2021,632440,7,596847,1,bottom,-1,1,4.0,9
2021,632543,13,408234,2,bottom,0,0,3.0,7
2021,632553,2,643396,1,top,0,1,4.0,9
2021,632679,7,607043,1,bottom,0,1,2.0,6
2021,632680,6,666969,1,bottom,0,2,3.0,8
2021,633041,17,664702,3,top,0,0,3.0,8
2021,633126,9,571771,1,bottom,-3,0,4.0,8
2021,633146,35,664034,4,bottom,-3,2,3.0,5
2021,633202,16,664761,2,bottom,-3,1,3.0,7
2021,633230,42,641933,5,bottom,3,2,1.0,4
2021,633268,70,641553,8,bottom,-1,1,0.0,1
2021,633274,28,553993,4,top,1,2,2.0,6
2021,633352,56,594809,8,top,2,1,0.0,2
2021,633388,48,452678,5,bottom,0,1,2.0,4
2021,633408,8,650490,2,top,0,0,3.0,8
2021,633433,73,624585,8,bottom,3,2,0.0,1
2021,633020,2,664774,1,top,0,1,4.0,10
2021,633041,11,680911,2,top,0,1,3.0,9
2021,633146,28,676801,4,top,2,1,3.0,6
2021,633175,70,571657,8,bottom,2,1,0.0,1
2021,633181,19,519317,3,top,1,0,3.0,6
2021,633234,50,571466,6,bottom,2,2,1.0,3
2021,633274,32,541645,4,bottom,-1,1,2.0,5
2021,633388,53,573131,6,top,-1,0,2.0,4
2021,633408,36,666971,5,bottom,1,1,1.0,4
2021,633418,66,543510,9,top,0,1,0.0,1
2021,633181,24,571771,3,bottom,-1,1,2.0,6
2021,633274,45,663886,6,top,1,0,1.0,4
2024,745879,18,668885,2,bottom,2,1,4.0,7
2024,745879,1,678246,1,top,0,0,5.0,8
2024,745967,45,663647,7,top,0,0,1.0,3
2024,746148,19,605141,3,bottom,1,1,3.0,6
2024,746149,26,660821,3,top,-2,2,2.0,6
2024,746168,14,681546,2,bottom,0,0,4.0,8
2024,746219,44,650859,6,bottom,-1,1,1.0,3
2024,745892,44,605204,6,top,3,2,1.0,5
2024,745950,11,666158,2,top,-3,1,3.0,7
2024,745967,32,669261,5,top,0,2,2.0,5
2024,745977,63,668715,8,top,-1,1,0.0,1
2024,746148,47,666158,6,bottom,0,0,1.0,3
2024,746219,53,687263,7,bottom,-1,1,0.0,2
2024,745879,2,678246,1,top,0,1,5.0,8
2024,745967,2,457705,1,top,0,1,3.0,9
2024,746100,47,670623,5,top,-1,1,2.0,4
2025,776541,22,621439,3,bottom,0,1,3.0,6
2025,776559,15,695391,2,bottom,1,1,3.0,7
2025,776572,52,663368,7,bottom,-1,1,1.0,2
2025,776651,62,691718,8,bottom,-3,0,0.0,1
2025,776691,70,686217,9,top,-2,1,0.0,0
2025,776691,24,673548,3,bottom,2,1,2.0,6
2025,776732,1,690993,1,top,0,0,4.0,9
2025,776741,25,676572,4,top,1,2,2.0,6
2025,776759,54,690987,6,top,1,0,1.0,4
2025,776763,15,690976,2,top,-2,2,3.0,9
2025,776829,7,502054,1,bottom,0,2,3.0,8
2025,776829,20,680574,3,top,1,2,2.0,6
2025,776829,26,609280,4,top,1,1,2.0,5
2025,776834,12,671739,2,bottom,0,1,2.0,7
2025,776838,6,672695,1,bottom,1,1,3.0,8
2025,776867,43,621493,5,bottom,3,2,1.0,4
2025,776867,17,695681,2,bottom,1,2,3.0,7
2025,776907,74,670770,9,bottom,-2,0,0.0,0
2025,776651,50,683734,7,top,1,1,1.0,3
2025,776651,19,687401,3,top,2,1,2.0,7
2025,776656,17,630105,2,bottom,2,1,3.0,7
2025,776829,57,666158,8,top,1,2,0.0,1
2025,776834,34,669065,5,top,3,1,2.0,5
2025,776838,55,666023,8,top,-1,0,1.0,2
2025,776867,10,666139,2,top,1,1,3.0,7
2025,776759,26,663993,3,top,2,0,3.0,7
2025,776907,40,670770,5,bottom,-1,0,2.0,4
2025,776867,13,621493,2,bottom,-1,0,3.0,7
2025,777167,23,676475,3,bottom,2,2,2.0,6
2025,777302,40,669701,5,bottom,1,1,3.0,7
2025,777351,44,656716,6,bottom,3,2,1.0,3
2025,777381,69,664774,8,bottom,0,0,0.0,1
2025,777461,17,690924,3,top,0,0,2.0,7
2025,777485,8,676694,2,top,1,0,3.0,8
2025,777549,16,680574,3,top,-1,0,2.0,6
2025,777571,50,624512,6,top,-1,2,1.0,4
2025,777312,14,668715,2,bottom,0,2,3.0,7
2025,777355,14,808982,2,bottom,1,1,3.0,8
2025,777461,13,691781,2,bottom,0,0,3.0,7
2025,777532,13,668930,2,bottom,1,2,3.0,7
2025,777532,22,663457,4,top,-1,1,2.0,5
2025,777305,50,695681,6,bottom,1,2,2.0,5
2025,777564,6,694384,1,bottom,0,2,4.0,9
2025,777302,29,668227,4,top,-1,2,4.0,9
2021,633421,32,669016,5,top,-1,2,1.0,4
2021,633469,38,647351,5,top,3,0,2.0,5
2021,633611,26,527038,3,bottom,1,2,3.0,6
2021,633693,50,605137,6,bottom,0,2,1.0,3
2021,633693,2,663647,1,top,0,1,3.0,8
2021,633697,44,595281,6,top,3,2,1.0,4
2021,633781,32,670764,4,bottom,1,2,2.0,5
2021,633820,13,661388,2,bottom,1,0,3.0,7
2021,633837,45,435559,6,bottom,1,2,0.0,3
2021,633480,42,664670,5,bottom,1,2,2.0,4
2021,633518,65,641857,8,top,0,0,0.0,1
2021,633524,2,657077,1,top,0,1,4.0,8
2021,633554,56,641584,8,bottom,0,0,1.0,2
2021,633580,49,443558,6,bottom,-2,2,2.0,3
2021,633615,17,670764,2,top,-3,1,3.0,7
2021,633734,28,572233,4,top,-1,1,2.0,5
2021,633781,23,622534,3,bottom,-1,2,2.0,6
2021,633518,2,602074,1,top,1,0,4.0,8
2025,778223,38,681082,5,top,-1,1,2.0,4
2025,778261,56,667670,7,top,-2,2,1.0,2
2025,778267,52,663616,6,top,1,2,1.0,3
2025,778270,27,691023,4,top,2,2,2.0,6
2025,778303,32,672515,5,top,0,0,2.0,5
2025,778343,37,670770,5,bottom,3,1,1.0,4
2025,778353,1,671739,1,top,0,0,4.0,9
2025,778353,70,670764,8,bottom,0,2,0.0,1
2025,778381,38,660757,5,top,1,2,1.0,5
2025,778381,70,691016,9,bottom,-1,0,0.0,0
2025,778416,60,669364,8,top,-1,2,0.0,1
2025,778416,28,670223,4,top,-1,1,2.0,5
2025,778473,22,663609,3,bottom,-1,2,3.0,6
2025,778483,29,663624,4,bottom,-1,2,2.0,5
2025,778485,35,578428,5,bottom,1,0,2.0,4
2025,778485,16,680757,3,top,0,2,2.0,6
2025,778487,56,669397,8,top,-2,1,0.0,1
2025,778523,24,592450,3,bottom,2,2,3.0,6
2025,778535,21,664761,3,top,-2,2,4.0,7
2025,778544,33,650402,5,top,2,2,2.0,6
2025,778303,47,672640,6,bottom,-2,1,1.0,3
2025,778343,23,669289,3,bottom,2,1,2.0,6
2025,778485,19,578428,3,bottom,0,0,3.0,6
2025,778544,32,650402,5,top,2,1,2.0,6
2025,778223,26,624413,3,bottom,1,0,3.0,6
2025,778416,7,596019,1,bottom,0,1,3.0,8
2025,778267,6,657077,1,bottom,-1,0,4.0,8
2021,634041,53,592325,7,top,-1,1,1.0,4
2021,634131,20,666163,3,bottom,-1,0,2.0,6
2021,634194,62,642211,8,bottom,2,2,0.0,1
2021,634270,61,547989,9,top,0,1,0.0,2
2021,634292,28,666185,3,bottom,-3,2,2.0,6
2021,634360,56,664702,7,bottom,-2,0,1.0,2
2021,634391,12,593871,2,bottom,0,0,3.0,7
2021,634131,6,650333,1,bottom,0,1,3.0,8
2022,661705,45,606192,7,bottom,0,1,1.0,2
2022,661767,36,664034,5,top,1,1,2.0,5
2022,661820,2,668939,1,top,1,0,4.0,9
2022,661868,43,670764,6,bottom,-1,0,1.0,3
2022,661888,11,666139,2,bottom,0,0,3.0,8
2022,661898,56,605137,8,top,0,0,0.0,2
2022,662048,23,624413,3,top,3,1,2.0,6
2022,662057,68,663538,9,top,1,1,0.0,1
2022,661775,10,572039,2,top,0,1,3.0,7
2022,661828,32,664702,5,top,3,0,2.0,5
2022,661832,3,665161,1,top,1,1,4.0,9
2022,661852,52,608700,7,top,1,0,1.0,2
2022,661871,33,542194,4,bottom,0,1,2.0,5
2022,661878,12,657077,2,top,-1,1,3.0,7
2022,661891,21,502671,4,top,0,1,2.0,5
