season,runner_id,catcher_id,pop_time,pop_n,sprint_speed,caught
2023,658668,571912,1.93,36,28.6,0
2023,807799,643376,1.99,30,26.2,0
2023,669369,553882,2.0,25,28.8,0
2023,664983,682626,1.94,57,30.0,0
2023,665923,668670,1.95,30,29.6,0
2023,622761,672386,1.98,48,30.1,0
2023,663611,571912,1.93,36,28.0,0
2023,660271,455117,1.93,55,27.8,0
2023,672580,669127,1.9,68,28.2,0
2023,681082,672275,1.87,51,28.8,0
2023,663647,660688,2.06,64,27.1,0
2023,677592,657136,1.92,60,28.0,0
2023,650489,571912,1.93,36,28.6,0
2023,657088,660688,2.06,64,28.2,0
2024,645302,680779,1.87,10,27.8,0
2024,683011,672386,2.0,55,28.6,0
2024,683002,681351,2.02,59,28.9,0
2024,608070,641680,1.98,70,28.2,0
2024,592206,621512,1.93,27,27.4,1
2024,669016,621512,1.93,27,28.2,0
2024,672580,669224,1.98,45,27.9,0
2024,664056,660688,2.06,57,28.2,0
2024,456781,669221,1.95,39,25.5,0
2024,666158,608348,1.97,51,27.7,1
2024,683011,672386,2.0,55,28.6,0
2024,656775,657136,1.95,46,28.3,0
2024,660644,542194,1.9,29,27.5,1
2024,669003,669127,1.91,70,29.5,1
2024,666969,663728,1.95,70,26.8,1
2024,687263,642020,1.97,15,28.2,0
2024,621020,663886,2.02,64,27.8,0
2024,519317,521692,2.01,24,24.6,0
2025,676475,673237,1.95,72,25.5,0
2025,680977,673237,1.95,72,26.6,0
2025,695578,680779,1.89,25,27.8,1
2025,676801,455117,1.98,31,26.4,0
2025,683737,645444,2.0,25,26.5,0
2025,702332,669127,1.89,67,28.1,0
2025,608070,663698,1.99,39,28.4,0
2025,681082,542963,1.93,5,28.8,0
2025,660271,682663,1.99,53,28.0,0
2025,682998,669087,1.98,11,29.8,0
2025,543807,455117,1.98,31,28.0,0
2025,671732,681351,2.0,50,26.9,0
2025,670224,673237,1.95,72,28.3,0
2025,650859,657136,1.97,32,27.0,1
2025,650489,641680,2.01,44,28.2,1
2025,694497,543877,1.94,39,29.0,0
2025,671732,693307,1.94,60,26.9,0
2025,665742,681351,2.0,50,25.8,0
2025,665742,643376,2.0,60,25.8,0
2025,702616,672275,1.86,44,28.6,0
2025,547180,666163,1.96,19,27.0,0
2025,682622,608348,1.95,39,29.0,0
2021,621439,624431,2.08,29,29.9,0
2021,643396,666163,1.92,8,28.0,0
2021,457708,595978,1.95,27,27.4,1
2021,664058,641680,1.99,25,27.6,1
2021,670764,596142,1.95,25,28.6,0
2021,665487,621512,1.94,16,29.2,0
2021,663647,518735,2.06,29,27.8,0
2021,669242,553869,1.95,20,28.9,0
2021,570256,457763,2.0,26,27.2,0
2021,502671,641598,2.03,15,26.3,0
2021,622761,606988,1.96,9,30.3,0
2021,647351,624431,2.08,29,28.1,1
2021,596019,656180,1.98,13,27.8,0
2021,622534,680777,2.03,34,28.6,0
2021,664023,553882,2.0,47,27.7,0
2022,593160,571466,1.99,38,28.6,0
2022,677594,624512,1.97,34,29.7,0
2022,641487,624512,1.97,34,26.9,0
2022,622761,669004,1.97,20,30.1,0
2022,656308,605131,2.06,17,28.8,0
2022,543807,624431,1.99,29,28.3,0
2022,462101,661531,2.0,27,26.1,0
2022,656941,543592,2.01,36,26.4,0
2023,543807,624431,1.99,18,27.8,1
2023,650333,572287,2.04,33,26.1,1
2023,572233,543592,1.97,28,26.4,0
2023,665862,672515,1.9,33,28.4,0
2023,677951,575929,1.93,34,30.5,0
2023,680118,666310,1.94,44,30.3,0
2023,680574,666310,1.94,44,29.0,0
2023,664023,666023,1.93,27,27.7,0
2023,593871,641511,1.99,27,27.6,0
2023,665923,543510,2.01,25,29.6,1
2023,682928,643376,1.99,30,28.6,0
2023,668227,663728,1.96,66,28.4,0
2023,642708,663743,2.01,44,29.4,1
2024,678882,663728,1.95,70,28.8,1
2024,641584,663728,1.95,70,28.3,0
2024,668942,571912,1.97,27,27.0,1
2024,595777,672515,1.89,26,26.5,0
2024,647304,641680,1.98,70,25.2,0
2024,664056,595978,1.94,19,28.2,0
2024,661388,672386,2.0,55,26.4,0
2024,680776,663886,2.02,64,29.6,0
2024,667670,681351,2.02,59,27.6,0
2024,672515,605131,2.0,27,27.2,0
2024,682622,656577,1.96,26,28.8,0
2024,666149,660688,2.06,57,30.0,0
2024,668709,542194,1.9,29,27.6,0
2025,663757,661388,1.96,46,26.7,1
2025,682657,665966,1.92,63,27.7,0
2025,596019,665804,1.98,7,27.4,0
2025,676391,663728,1.97,55,28.6,0
2025,694374,669257,1.94,53,28.2,0
2025,666139,596142,1.91,9,28.1,0
2025,671289,673237,1.95,72,28.5,0
2025,701350,642136,2.0,38,27.8,0
2025,802415,665966,1.92,63,29.6,0
2025,677942,553869,1.91,25,28.8,0
2025,668930,663728,1.97,55,28.9,1
2025,666185,623168,1.92,38,27.6,0
2025,650333,656577,1.9,18,26.5,1
2025,668227,663743,1.93,48,27.7,0
2025,668227,690924,2.0,14,27.7,0
2025,696030,543877,1.94,39,28.5,1
2021,457705,543510,2.01,35,28.7,0
2021,643396,666163,1.92,8,28.0,1
2021,543760,608596,2.04,26,28.6,0
2021,606132,669257,1.96,56,28.3,0
2021,664058,624431,2.08,29,27.6,0
2021,622534,664874,2.04,13,28.6,0
2021,664702,553882,2.0,47,29.3,0
2021,665487,669257,1.96,56,29.2,0
2021,650559,607732,2.03,29,28.1,1
2022,669242,669004,1.97,20,28.7,0
2022,663647,606992,1.95,29,27.9,1
2022,543760,592663,1.82,44,28.8,1
2022,673490,592200,2.01,13,28.4,0
2022,641487,543877,1.94,37,26.9,0
2022,623205,663728,1.99,47,29.1,0
2022,543807,642336,1.95,24,28.3,0
2022,663897,657709,2.08,21,28.7,0
2022,670764,672515,1.92,14,28.8,0
2023,693049,592663,1.83,50,27.0,1
2023,643217,542194,1.87,39,27.3,0
2023,681082,553869,1.93,51,28.8,0
2023,670770,668800,2.01,33,28.3,0
2023,643565,595453,1.99,18,27.3,0
2023,500743,672275,1.87,51,26.4,0
2023,657077,571466,1.99,21,27.3,0
2023,663368,592663,1.83,50,30.0,0
2023,671277,571466,1.99,21,27.2,0
2023,664983,669221,1.9,53,30.0,0
2023,663550,606992,1.99,15,28.4,1
2023,621545,543228,1.99,45,28.4,0
2023,669707,596117,1.87,18,28.4,0
2023,621020,669221,1.9,53,28.4,0
2023,681082,672515,1.9,33,28.8,0
2024,701538,672275,1.85,58,28.5,0
2024,641584,686676,1.85,46,28.3,0
2024,668715,686676,1.85,46,28.2,0
2024,677594,553869,1.9,33,29.6,0
2024,666915,665804,2.04,50,28.6,0
2024,596019,671056,1.99,28,27.6,0
2024,665926,680777,1.93,40,28.9,0
2024,683002,518595,1.98,37,28.9,0
2024,687263,669127,1.91,70,28.2,0
2024,595909,661388,1.96,58,27.7,0
2024,681351,668832,2.0,18,28.1,1
2024,668715,666163,1.92,47,28.2,0
2024,694671,605170,2.02,35,29.8,0
2024,660766,672275,1.85,58,26.7,0
2024,672640,672275,1.85,58,28.7,0
2024,669911,669221,1.95,39,27.4,0
2024,643565,592663,1.85,39,27.2,1
2025,593871,605170,2.05,28,27.1,0
2025,518792,669127,1.89,67,27.2,1
2025,642708,669257,1.94,53,27.5,0
2025,694497,696100,1.95,45,29.0,0
2025,683083,668939,1.94,29,29.8,0
2025,670224,543877,1.94,39,28.3,0
2025,596019,696100,1.95,45,27.4,0
2025,467793,672275,1.86,44,25.6,0
2025,807799,680777,1.98,34,26.4,0
2025,696285,592663,1.86,50,29.3,0
2025,691781,592663,1.86,50,27.8,0
2025,665862,686780,1.93,52,27.6,0
2025,687859,657136,1.97,32,26.5,0
2025,669288,673237,1.95,72,29.2,1
2025,665833,656577,1.9,18,29.2,1
2025,641487,665861,1.93,6,26.7,0
2025,665742,682663,1.99,53,25.8,0
2021,666971,543877,1.98,43,26.7,0
2021,571976,543510,2.01,35,28.3,1
2021,641470,455117,1.96,32,25.4,1
2021,670032,488771,1.97,11,28.2,0
2022,663624,545358,2.03,33,27.5,0
2022,592325,543592,2.01,36,27.9,0
2022,605141,621512,1.96,30,27.4,0
2022,663837,645444,1.94,11,29.5,1
2022,641355,543228,1.97,28,28.1,0
2022,462101,641680,1.99,46,26.1,1
2022,676475,605170,2.01,34,25.3,0
2023,667452,669221,1.9,53,28.4,1
2023,663538,543592,1.97,28,28.5,0
2023,645277,668939,1.91,51,27.6,0
2023,641857,663743,2.01,44,25.8,0
2023,605141,624431,1.99,18,27.2,0
2023,666181,605170,2.06,31,28.8,0
2023,623912,669221,1.9,53,27.8,1
2023,664728,642336,1.95,24,27.6,0
2023,607054,455117,1.93,55,28.0,0
2023,669242,553882,2.0,25,28.8,0
2023,664314,672386,1.98,48,29.3,0
2023,666176,691016,1.97,8,29.0,0
2023,668731,666310,1.94,44,29.0,0
2024,694192,682626,1.92,37,29.7,0
2024,671289,624512,1.98,16,28.2,1
2024,657061,596117,1.88,22,28.0,0
2024,673548,661388,1.96,58,28.3,0
2024,669004,669257,1.94,57,27.8,1
2024,665750,661388,1.96,58,28.5,0
2024,608671,681351,2.02,59,28.5,0
2024,670042,681351,2.02,59,28.9,1
2024,676914,608348,1.97,51,27.2,0
2024,669364,663886,2.02,64,28.4,0
2024,665750,657136,1.95,46,28.5,0
2024,641584,686780,1.93,39,28.3,0
2024,673490,663698,2.0,35,28.3,0
2024,664238,669257,1.94,57,28.0,1
2024,641645,657136,1.95,46,24.7,0
2024,681082,518595,1.98,37,29.1,0
2024,665926,686676,1.85,46,28.9,0
2024,676609,643376,1.99,38,28.3,0
2025,666152,686780,1.93,52,29.3,0
2025,663968,641680,2.01,44,29.1,0
2025,657041,681351,2.0,50,29.3,0
2025,679032,660688,2.0,42,30.1,0
2025,686217,657136,1.97,32,28.9,0
2025,683002,686780,1.93,52,28.5,1
2025,663656,624431,2.0,47,26.5,0
2025,682177,518595,2.0,33,27.9,0
2025,676609,665966,1.92,63,28.3,0
2025,643396,641598,2.04,23,27.4,0
2025,666152,660688,2.0,42,29.3,0
2025,671732,623168,1.92,38,26.9,1
2025,681297,682663,1.99,53,27.4,0
2025,643446,553869,1.91,25,26.5,0
2025,680776,543877,1.94,39,29.1,0
2025,641487,691019,1.96,31,26.7,0
2021,621439,595978,1.95,27,29.9,0
2021,670032,553882,2.0,47,28.2,0
2021,650402,624431,2.08,29,27.0,0
2021,670541,680777,2.03,34,26.4,0
2021,607208,572287,1.95,28,30.6,0
2021,606132,608596,2.04,26,28.3,0
2021,592450,642336,1.94,17,27.7,0
2021,572191,664874,2.04,13,28.2,0
2021,669016,488771,1.97,11,29.1,0
2021,516782,641680,1.99,25,28.5,0
2021,666185,607732,2.03,29,27.9,1
2021,514888,545358,2.02,25,28.0,0
2021,543939,605131,2.06,21,26.8,0
2022,542194,455139,2.04,20,28.1,0
2022,664238,643376,1.98,22,28.3,0
2022,542932,518595,1.99,36,29.5,0
2022,642350,663728,1.99,47,30.3,0
2022,543760,669221,1.89,33,28.8,0
2022,606157,660688,2.0,46,28.7,1
2022,543807,624512,1.97,34,28.3,0
2022,668227,571466,1.99,38,28.8,1
2022,656716,660688,2.0,46,28.3,0
2022,683002,571912,1.96,31,29.0,0
2022,669004,657136,1.92,15,27.8,0
2022,681987,657136,1.92,15,29.6,0
2022,606132,668939,1.93,24,28.2,1
2022,673490,663698,1.97,22,28.4,0
2023,682998,669257,1.91,56,30.1,0
2023,678225,553869,1.93,51,29.7,1
2023,663656,663728,1.96,66,26.6,1
2023,547180,682626,1.94,57,27.6,0
2023,672284,607732,1.97,41,28.0,0
2023,668904,657136,1.92,60,28.2,0
2023,547180,682626,1.94,57,27.6,0
2023,669004,682626,1.94,57,27.6,0
2023,657041,518735,2.08,69,29.3,0
2023,518692,672275,1.87,51,26.7,0
2024,595879,666163,1.92,47,27.5,0
2024,686823,553869,1.9,33,28.2,0
2024,453568,671056,1.99,28,27.4,0
2024,672356,668939,1.96,55,27.4,0
2024,553993,663698,2.0,35,26.5,1
2024,656537,663886,2.02,64,29.5,1
2024,664023,518735,2.09,31,27.9,0
2024,669289,673237,1.97,73,27.3,0
2024,668845,686780,1.93,39,28.1,1
2025,672640,663698,1.99,39,28.5,0
2025,683011,666023,1.9,35,28.3,0
2025,665742,680779,1.89,25,25.8,0
2025,668227,595978,1.94,21,27.7,0
2025,608070,673237,1.95,72,28.4,0
2025,666624,663886,1.99,35,28.0,0
2025,666181,686948,1.95,63,29.3,0
2025,681082,693307,1.94,60,28.8,0
2025,595777,682663,1.99,53,26.3,0
2025,690987,680779,1.89,25,28.2,0
2025,663538,682626,1.93,35,28.6,0
2025,607208,669257,1.94,53,30.3,0
2021,543281,672386,1.94,15,26.8,1
2021,596103,624513,2.01,28,28.4,0
2021,570481,663886,1.97,22,27.4,0
2021,571771,595284,1.94,15,27.4,0
2021,668804,553869,1.95,20,28.6,0
2021,607208,605170,2.02,28,30.6,0
2021,606132,605170,2.02,28,28.3,0
2021,502481,488771,1.97,11,27.9,0
2021,457759,457763,2.0,26,25.8,0
2022,621453,543592,2.01,36,27.7,0
2022,502054,595284,1.99,8,27.9,0
2022,542194,641680,1.99,46,28.1,0
2022,665926,680777,1.98,25,29.3,0
2022,643217,571466,1.99,38,27.6,1
2022,645302,661388,1.97,18,28.8,0
2022,663757,661531,2.0,27,28.8,0
2022,592450,663728,1.99,47,27.3,1
2023,608671,663886,2.01,36,29.0,0
2023,678225,668800,2.01,33,29.7,0
2023,608070,543592,1.97,28,27.8,0
2023,663757,542194,1.87,39,27.7,0
2023,691023,682626,1.94,57,28.5,0
2023,572191,668939,1.91,51,28.7,1
2023,657088,657136,1.92,60,28.2,1
2023,641355,641511,1.99,27,28.3,0
2023,595281,669127,1.9,68,28.8,1
2023,641933,669221,1.9,53,28.5,0
2023,669004,543309,1.98,43,27.6,1
2024,696285,672275,1.85,58,29.7,0
2024,665742,542194,1.9,29,26.8,0
2024,656305,553882,2.04,18,28.7,0
2024,502054,666310,1.97,38,27.2,0
2024,656555,592663,1.85,39,25.3,0
2024,682998,669134,1.97,25,29.6,0
2024,669911,657136,1.95,46,27.4,0
2024,668885,682626,1.92,37,28.3,0
2024,680118,575929,1.97,29,29.6,0
2024,656541,518595,1.98,37,28.8,1
2024,650333,693307,1.94,8,26.7,0
2024,656976,592200,2.0,31,26.4,0
2025,682985,641680,2.01,44,26.7,0
2025,680474,681351,2.0,50,28.3,0
2025,656775,661388,1.96,46,28.4,0
2025,694192,680779,1.89,25,29.2,1
2025,656305,455117,1.98,31,28.1,0
2025,676609,669127,1.89,67,28.3,0
2025,676609,607732,2.0,36,28.3,0
2025,666969,668670,1.95,20,27.0,0
2025,670097,669127,1.89,67,27.4,1
2025,595777,641680,2.01,44,26.3,0
2025,694671,673237,1.95,72,28.9,0
2025,665019,641680,2.01,44,27.9,0
2021,593871,606988,1.96,9,27.9,0
2021,592518,607732,2.03,29,26.4,0
2021,642708,641470,2.02,30,29.5,0
2021,669222,607732,2.03,29,29.0,1
2021,592348,608596,2.04,26,28.5,0
2021,656775,641598,2.03,15,28.5,0
2021,640457,596142,1.95,25,27.5,0
2021,656537,608596,2.04,26,30.4,0
2021,664774,519390,2.09,18,26.5,0
2021,519299,425784,1.97,15,25.5,1
2021,596146,663886,1.97,22,27.4,0
2021,664913,595978,1.95,27,28.1,0
2021,662139,575929,1.91,37,28.4,0
2021,640457,595978,1.95,27,27.5,1
2021,622761,606992,1.94,21,30.3,1
2022,543807,571912,1.96,31,28.3,1
2022,664983,543228,1.97,28,30.1,0
2022,660670,645444,1.94,11,28.5,1
2022,592696,663743,1.93,23,27.6,0
2022,664059,669127,1.93,14,28.9,0
2022,571448,608348,1.98,39,25.5,0
2022,606132,455139,2.04,20,28.2,0
2023,673357,542194,1.87,39,28.7,0
2023,542932,669221,1.9,53,29.3,0
2023,630105,543877,1.95,35,28.3,0
2023,650859,680777,1.95,27,27.4,0
2023,677551,669257,1.91,56,27.5,0
2023,678894,605170,2.06,31,29.3,0
2023,660670,543228,1.99,45,28.0,0
2023,681082,660688,2.06,64,28.8,0
2023,593160,663886,2.01,36,28.8,0
2024,676609,672386,2.0,55,28.3,0
2024,596115,664874,1.97,10,28.1,1
2024,681546,543309,2.02,44,28.8,0
2024,592663,455117,1.97,17,28.4,0
2024,701538,605131,2.0,27,28.5,0
2024,689172,663698,2.0,35,27.8,0
2024,682829,543228,1.98,12,30.0,0
2024,663330,666023,1.88,23,27.6,1
2024,656716,605170,2.02,35,28.4,0
2024,672820,663743,1.93,60,27.3,0
2024,672279,669221,1.95,39,28.3,0
2024,666176,668832,2.0,18,28.8,0
2024,663647,592663,1.85,39,26.4,1
2023,650859,680777,1.95,27,27.4,0
2024,605346,605170,2.02,35,27.6,1
2024,669242,669224,1.98,45,27.9,0
2025,656537,686948,1.95,63,30.1,0
2025,645302,669087,1.98,11,28.1,0
2025,677588,682626,1.93,35,27.7,1
2025,665833,669257,1.94,53,29.2,0
2025,660844,641680,2.01,44,27.8,0
2025,671732,663743,1.93,48,26.9,0
2025,808975,686948,1.95,63,28.7,0
2025,665833,455117,1.98,31,29.2,0
2025,672580,455117,1.98,31,27.9,0
2025,608070,668670,1.95,20,28.4,0
2025,665862,608348,1.95,39,27.6,1
2025,665862,663743,1.93,48,27.6,0
2025,668904,691019,1.96,31,26.8,0
2025,689200,543309,2.03,45,29.0,1
2025,642715,666163,1.96,19,28.0,0
2025,665487,690924,2.0,14,28.6,0
2025,642201,673237,1.95,72,29.9,0
2021,592348,521692,1.97,28,28.5,0
2021,660271,455117,1.96,32,28.8,0
2021,656976,624513,2.01,28,26.5,0
2021,571980,575929,1.91,37,27.7,0
2021,645277,595284,1.94,15,28.4,0
2021,668731,488771,1.97,11,28.8,0
2021,666182,656180,1.98,13,28.0,0
2021,462101,596142,1.95,25,26.7,0
2021,608070,666163,1.92,8,28.1,0
2021,595281,672386,1.94,15,29.2,0
2022,518586,435559,2.07,16,27.8,1
2022,543939,543592,2.01,36,26.2,1
2022,642708,680777,1.98,25,29.4,0
2022,656941,660688,2.0,46,26.4,1
2022,660670,592663,1.82,44,28.5,0
2022,642731,543228,1.97,28,28.2,1
2022,656896,661531,2.0,27,26.9,0
2022,665833,664731,2.03,15,29.9,0
2023,607208,543309,1.98,43,30.3,0
2023,595978,553869,1.93,51,24.5,0
2023,656976,669221,1.9,53,26.2,1
2023,592885,592200,1.99,13,28.1,0
2023,668715,553869,1.93,51,28.4,0
2023,630105,595453,1.99,18,28.3,1
2023,650489,666023,1.93,27,28.6,0
2023,644374,553882,2.0,25,28.2,0
2023,670770,608348,1.96,23,28.3,1
2023,682928,663886,2.01,36,28.6,0
2023,596115,669257,1.91,56,28.8,0
2023,656775,673237,1.9,35,28.0,0
2023,681082,672515,1.9,33,28.8,0
2024,642715,575929,1.97,29,27.4,0
2024,666176,663886,2.02,64,28.8,0
2024,596019,669257,1.94,57,27.6,0
2024,641313,660688,2.06,57,27.1,0
2024,642708,621512,1.93,27,29.0,0
2024,680118,641680,1.98,70,29.6,0
2024,543807,660688,2.06,57,28.1,0
2024,666152,666163,1.92,47,29.4,0
2024,671277,663728,1.95,70,27.2,0
2024,664983,542194,1.9,29,29.8,0
2024,673237,455117,1.97,17,27.1,0
2024,621438,681351,2.02,59,28.9,0
2024,665828,642020,1.97,15,27.4,0
2024,595281,661388,1.96,58,28.7,1
2024,608070,686676,1.85,46,28.2,0
2025,670156,605170,2.05,28,28.5,0
2025,687957,669257,1.94,53,29.1,1
2025,665828,643376,2.0,60,26.6,1
2025,671221,642136,2.0,38,27.6,0
2025,621020,700337,1.95,46,28.5,0
2025,807713,696100,1.95,45,29.0,0
2025,667472,645444,2.0,25,28.4,0
2025,690924,661388,1.96,46,29.1,0
2025,663656,686780,1.93,52,26.5,0
2025,621020,650968,2.0,24,28.5,0
2025,678882,666023,1.9,35,29.1,0
2025,642715,686780,1.93,52,28.0,0
2025,669701,673237,1.95,72,27.5,0
2025,641343,686780,1.93,52,27.1,0
2025,690993,663728,1.97,55,28.0,1
2021,663624,669221,1.9,31,28.0,0
2021,570481,543592,2.01,18,27.4,0
2021,656775,620443,2.0,9,28.5,0
2021,641658,506702,2.05,18,29.8,0
2021,606132,553882,2.0,47,28.3,0
2021,553993,680777,2.03,34,26.7,1
2021,543333,425784,1.97,15,26.0,0
2021,543877,606988,1.96,9,25.2,1
2021,660829,444489,1.94,21,28.1,1
2021,502481,425877,1.91,24,27.9,1
2021,665742,518595,2.03,14,27.0,0
2021,593643,608596,2.04,26,26.8,0
2021,669256,545358,2.02,25,29.0,1
2022,656775,425877,2.05,19,28.5,0
2022,607043,605244,1.95,15,28.6,1
2022,665750,669221,1.89,33,29.3,0
2022,642133,657709,2.08,21,24.0,0
2022,666801,518595,1.99,36,27.4,0
2022,643396,596142,1.93,29,28.4,0
2022,668227,672386,1.99,27,28.8,0
2023,650489,663743,2.01,44,28.6,1
2023,622761,606992,1.99,15,30.1,0
2023,650489,518735,2.08,69,28.6,1
2023,665923,641680,1.97,57,29.6,1
2023,679631,595453,1.99,18,27.9,0
2023,656514,572287,2.04,33,27.9,0
2023,660670,641680,1.97,57,28.0,0
2023,669242,672275,1.87,51,28.8,0
2023,667452,553882,2.0,25,28.4,0
2023,516782,455117,1.93,55,27.1,0
2023,666181,596142,1.9,24,28.8,0
2023,516782,672275,1.87,51,27.1,1
2023,666181,660688,2.06,64,28.8,0
2023,624414,641680,1.97,57,27.7,1
2023,682998,672275,1.87,51,30.1,0
2023,660670,553882,2.0,25,28.0,0
2023,666139,666310,1.94,44,28.7,0
2023,656305,650907,1.87,11,28.5,0
2023,686668,543228,1.99,45,29.9,1
2024,595879,663698,2.0,35,27.5,0
2024,621466,680779,1.87,10,27.0,0
2024,677587,673237,1.97,73,26.8,0
2024,665926,608348,1.97,51,28.9,0
2024,677951,661388,1.96,58,30.5,0
2024,666182,668939,1.96,55,27.3,0
2024,572233,663886,2.02,64,26.2,0
2024,666971,669257,1.94,57,26.6,0
2024,667452,643376,1.99,38,28.5,0
2024,677951,608348,1.97,51,30.5,0
2024,669222,669221,1.95,39,27.3,1
2024,681082,671056,1.99,28,29.1,0
2024,674441,666310,1.97,38,26.9,0
2024,596117,657136,1.95,46,28.0,0
2024,656716,605131,2.0,27,28.4,0
2024,669289,592200,2.0,31,27.3,0
2024,680776,668939,1.96,55,29.6,0
2024,596103,643376,1.99,38,28.2,0
2024,672275,686780,1.93,39,25.2,0
2025,663968,663698,1.99,39,29.1,0
2025,682668,680777,1.98,34,29.6,0
2025,664056,620443,1.87,29,28.8,1
2025,677950,608348,1.95,39,28.3,0
2025,624424,682663,1.99,53,26.0,0
2025,669242,682663,1.99,53,28.4,0
2025,628451,657136,1.97,32,27.5,0
2025,694192,668939,1.94,29,29.2,0
2025,666139,665966,1.92,63,28.1,0
2025,666185,643376,2.0,60,27.6,0
2025,666160,660688,2.0,42,28.5,0
2025,665487,686452,1.89,6,28.6,0
2025,677595,681351,2.0,50,25.8,0
2025,677587,691019,1.96,31,27.0,0
2025,663853,680779,1.89,25,28.3,1
2025,596019,624431,2.0,47,27.4,1
2021,457708,642336,1.94,17,27.4,0
2021,542932,595284,1.94,15,29.9,0
2021,518692,605131,2.06,21,26.9,0
2021,596019,575929,1.91,37,27.8,0
2021,641584,641680,1.99,25,27.7,0
2022,663647,660688,2.0,46,27.9,0
2022,660634,660688,2.0,46,26.8,0
2022,518792,595751,1.89,16,27.0,0
2022,621035,596117,1.91,17,28.5,1
2022,642456,663728,1.99,47,28.5,0
2022,680911,669257,1.93,32,29.0,0
2022,621006,624512,1.97,34,28.8,0
2022,665750,660688,2.0,46,29.3,0
2022,660670,519222,2.08,18,28.5,0
2022,543760,663728,1.99,47,28.8,0
2022,665742,621512,1.96,30,26.6,0
2022,665926,608348,1.98,39,29.3,0
2022,514917,543592,2.01,36,28.3,0
2022,623205,606992,1.95,29,29.1,0
2023,605119,575929,1.93,34,26.4,1
2023,663624,518735,2.08,69,28.2,0
2023,682928,572287,2.04,33,28.6,0
2023,677551,664874,2.0,28,27.5,1
2023,664056,669127,1.9,68,28.8,1
2023,680776,669221,1.9,53,29.5,0
2023,670032,575929,1.93,34,27.7,0
2023,642136,518735,2.08,69,24.7,0
2023,462101,672386,1.98,48,26.5,1
2023,641857,661388,1.95,47,25.8,1
2023,677594,521692,1.98,26,29.6,0
2023,607043,668800,2.01,33,28.0,1
2023,666139,663728,1.96,66,28.7,1
2023,663538,642851,1.91,23,28.5,0
2023,678894,607732,1.97,41,29.3,0
2023,453568,680777,1.95,27,27.6,0
2023,606466,455117,1.93,55,27.7,0
2024,664761,660688,2.06,57,26.3,0
2024,663886,641680,1.98,70,26.5,0
2024,621550,661388,1.96,58,27.8,0
2024,668930,686676,1.85,46,29.3,0
2024,667670,518595,1.98,37,27.6,1
2024,669357,672275,1.85,58,26.2,0
2023,669016,672515,1.9,33,28.6,0
2024,641933,645305,1.96,18,27.5,0
2024,680474,681351,2.02,59,27.8,0
2024,642708,643376,1.99,38,29.0,0
2024,608070,592663,1.85,39,28.2,0
2024,696285,691011,1.94,11,29.7,0
2024,656537,672275,1.85,58,29.5,0
2024,663538,660688,2.06,57,28.4,1
2024,571970,663743,1.93,60,26.9,0
2024,671732,624431,2.07,44,27.6,0
2025,641343,669224,1.97,42,27.1,0
2025,641584,663728,1.97,55,28.4,1
2025,656716,668939,1.94,29,28.3,0
2025,668804,669257,1.94,53,28.1,0
2025,676475,660688,2.0,42,25.5,0
2025,694192,592663,1.86,50,29.2,0
2025,702616,700337,1.95,46,28.6,0
2025,691777,518595,2.0,33,28.2,0
2025,608070,689414,2.0,38,28.4,0
2025,680869,686780,1.93,52,28.0,1
2025,682668,693307,1.94,60,29.6,0
2025,695578,689414,2.0,38,27.8,1
2025,621020,686948,1.95,63,28.5,0
2025,592663,689414,2.0,38,28.4,0
2021,641658,608348,1.98,21,29.8,0
2021,664761,543510,2.01,35,27.7,0
2021,621433,669221,1.9,31,28.5,0
2021,645302,519390,2.09,18,28.3,0
2021,605119,605131,2.06,21,27.0,0
2021,642721,543877,1.98,43,28.3,1
2021,621550,444489,1.94,21,28.1,1
2021,609280,543510,2.01,35,27.5,1
2021,662139,455139,2.0,8,28.4,0
